Price,Manufacturer,Model,Prod. year,Category,Leather interior,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Doors,Wheel,Turbo,ID
23207,HONDA,Odyssey,2009,Minivan,True,LPG,3.5,289000,6.0,Tiptronic,Front,5,Left,False,17451
50178,TOYOTA,Hilux,2012,Jeep,False,Diesel,3.0,197000,4.0,Manual,4x4,5,Left,False,17452
13172,FORD,Transit,2004,Microbus,False,Diesel,2.0,180000,4.0,Manual,Rear,3,Left,False,17453
30800,BMW,530 GT,2009,Hatchback,True,Diesel,3.0,282586,6.0,Automatic,Rear,5,Left,False,17454
1019,TOYOTA,Prius,2015,Hatchback,True,Hybrid,1.8,41157,4.0,Automatic,Front,5,Left,False,17455
17663,HONDA,FIT,2014,Hatchback,True,Hybrid,1.5,81800,4.0,Automatic,Front,5,Left,False,17456
20297,SSANGYONG,Actyon,2011,Jeep,True,Diesel,2.0,129302,4.0,Automatic,Front,5,Left,False,17457
1882,HYUNDAI,Sonata,2014,Sedan,True,Hybrid,2.4,247835,4.0,Automatic,Front,5,Left,False,17458
7840,MAZDA,Verisa,2006,Sedan,False,Petrol,1.5,134000,4.0,Automatic,Front,5,Right,False,17459
16621,KIA,Optima,2014,Sedan,True,Petrol,2.0,34817,4.0,Automatic,Front,5,Left,False,17460
22580,FORD,Fusion,2013,Sedan,True,Hybrid,2.0,88660,4.0,Automatic,Front,5,Left,False,17461
16308,TOYOTA,Prius,2010,Hatchback,False,Hybrid,1.8,1000,4.0,Tiptronic,Front,5,Left,False,17462
96263,FORD,Mustang,2015,Sedan,True,Petrol,2.3,43770,4.0,Automatic,Front,5,Left,False,17463
6899,OPEL,Vectra B,2001,Sedan,False,Petrol,1.8,260000,4.0,Manual,Front,5,Left,False,17464
2430,GMC,TERRAIN,2012,Jeep,True,Petrol,2.4,204048,4.0,Automatic,Front,5,Left,False,17465
41629,JAGUAR,XF,2013,Sedan,True,Petrol,3.0,90000,4.0,Automatic,Front,5,Left,False,17466
36485,CHEVROLET,Captiva,2014,Jeep,True,Diesel,2.0,82014,4.0,Automatic,Front,5,Left,False,17467
12858,FIAT,500,2012,Coupe,True,Petrol,1.4,138000,4.0,Automatic,Front,3,Left,False,17468
18189,TOYOTA,Camry,2014,Sedan,False,Petrol,2.5,120000,4.0,Tiptronic,Front,5,Left,False,17470
106627,CHEVROLET,Camaro,2017,Coupe,False,Petrol,6.2,11200,8.0,Manual,Rear,3,Left,False,17471
37006,FORD,Fusion,2016,Sedan,True,Hybrid,2.0,34000,4.0,Variator,Front,5,Left,False,17472
2587,FORD,Fusion,2015,Sedan,True,Hybrid,2.0,88795,4.0,Automatic,Front,5,Left,False,17473
28225,MERCEDES-BENZ,C 250,2013,Sedan,True,Petrol,1.8,125000,4.0,Tiptronic,Rear,5,Left,True,17474
13642,TOYOTA,RAV 4,2001,Jeep,False,Petrol,2.0,202000,4.0,Automatic,4x4,5,Left,False,17475
10192,VOLKSWAGEN,Jetta,2011,Sedan,True,Petrol,2.5,142000,4.0,Automatic,Front,5,Left,False,17476
7997,TOYOTA,RAV 4,2017,Jeep,True,Petrol,2.5,29333,4.0,Automatic,Front,5,Left,False,17477
49751,HYUNDAI,Santa FE,2016,Jeep,True,Diesel,2.0,134761,4.0,Automatic,Front,5,Left,False,17478
7213,MERCEDES-BENZ,ML 320,2000,Jeep,True,Petrol,3.2,292800,8.0,Tiptronic,4x4,5,Left,False,17479
65858,MERCEDES-BENZ,Sprinter,2012,Microbus,True,Diesel,3.2,1000,6.0,Manual,Rear,5,Left,False,17480
4861,OPEL,Astra,1997,Hatchback,False,Petrol,1.6,180000,4.0,Manual,Front,5,Left,False,17481
10036,HONDA,Integra,2005,Coupe,False,Petrol,2.0,11111,4.0,Manual,Front,3,Right,False,17482
14113,TOYOTA,Camry,2014,Sedan,False,Hybrid,2.5,152000,4.0,Tiptronic,Front,5,Left,False,17483
43062,HYUNDAI,Santa FE,2014,Jeep,True,Diesel,2.0,155000,4.0,Automatic,Front,5,Left,False,17484
13953,HYUNDAI,Sonata,2010,Sedan,True,Petrol,2.0,150073,4.0,Automatic,Front,5,Left,False,17485
31988,SUBARU,Impreza WRX/STI LIMITED,2016,Sedan,True,Petrol,2.5,48000,4.0,Manual,4x4,5,Left,True,17486
29793,MERCEDES-BENZ,E 350,2014,Sedan,True,Diesel,3.5,219030,6.0,Automatic,4x4,5,Left,False,17487
40766,LEXUS,RX 450 HYBRID,2010,Jeep,True,Hybrid,3.5,91000,6.0,Automatic,4x4,5,Left,False,17488
35971,HYUNDAI,Santa FE,2014,Jeep,True,Diesel,2.0,80186,4.0,Automatic,Front,5,Left,False,17489
18189,MERCEDES-BENZ,E 220,2008,Sedan,True,Diesel,2.2,295000,4.0,Automatic,Rear,5,Left,True,17491
29793,MERCEDES-BENZ,CL 55 AMG KOMPRESSOR,2003,Coupe,True,Petrol,5.5,240000,8.0,Tiptronic,Rear,3,Left,True,17492
8781,FORD,Fiesta,2014,Sedan,False,Petrol,1.6,113000,4.0,Tiptronic,Front,5,Left,False,17493
7840,HYUNDAI,Sonata,2011,Sedan,True,LPG,2.0,75507,4.0,Automatic,Front,5,Left,False,17494
4704,VOLKSWAGEN,Jetta,2001,Sedan,False,Petrol,2.0,111111,4.0,Manual,Front,5,Right,False,17495
13485,HYUNDAI,Accent,2013,Sedan,False,Petrol,1.6,90000,4.0,Automatic,Front,5,Left,False,17496
2195,TOYOTA,Prius,2012,Sedan,True,Hybrid,1.8,430278,4.0,Automatic,Front,5,Left,False,17497
706,HONDA,Insight,2011,Hatchback,True,Hybrid,1.3,288704,4.0,Automatic,Front,5,Left,False,17498
19444,FORD,Fusion,2013,Sedan,False,Petrol,1.5,100000,4.0,Automatic,Front,5,Left,True,17499
21326,FORD,Fusion SE,2017,Sedan,True,Petrol,1.5,53116,4.0,Automatic,Front,5,Left,False,17500
41281,SSANGYONG,Actyon,2017,Jeep,True,Diesel,1.6,64416,4.0,Automatic,Front,5,Left,False,17502
49864,HYUNDAI,Santa FE,2017,Jeep,True,Diesel,2.0,97992,4.0,Automatic,Front,5,Left,False,17504
61154,LEXUS,GX 470,2015,Jeep,True,Petrol,4.6,273493,8.0,Automatic,4x4,5,Left,False,17506
68994,BMW,X6,2011,Jeep,True,Hybrid,4.4,76000,8.0,Tiptronic,4x4,5,Left,True,17508
22649,HYUNDAI,Tucson,2010,Jeep,True,Diesel,2.0,188800,4.0,Automatic,Front,5,Left,False,17509
8386,CHEVROLET,Spark,2012,Hatchback,True,Petrol,1.0,199185,4.0,Automatic,Front,5,Left,False,17510
19416,HYUNDAI,Sonata,2010,Sedan,True,Petrol,2.0,149962,4.0,Automatic,Front,5,Left,False,17511
42651,MERCEDES-BENZ,GLA 250,2017,Jeep,True,Petrol,2.0,44995,4.0,Automatic,4x4,5,Left,False,17512
29777,HYUNDAI,Tucson,2014,Jeep,True,Diesel,2.0,130000,4.0,Automatic,Front,5,Left,False,17513
4861,MERCEDES-BENZ,E 350,2012,Sedan,True,Diesel,3.5,128202,6.0,Automatic,Rear,5,Left,False,17514
29793,MERCEDES-BENZ,Sprinter,2013,Microbus,False,Diesel,3.0,256000,6.0,Automatic,Rear,3,Left,False,17515
29793,MERCEDES-BENZ,E 350,2014,Sedan,True,Diesel,3.5,219030,6.0,Automatic,4x4,5,Left,False,17516
24148,MERCEDES-BENZ,Sprinter,2014,Microbus,False,Diesel,2.2,160000,5.0,Manual,Rear,5,Left,False,17518
3607,BMW,X5,2015,Jeep,True,Diesel,3.0,201056,6.0,Automatic,4x4,5,Left,False,17519
10976,HYUNDAI,Sonata,2015,Sedan,True,LPG,2.0,385876,4.0,Automatic,Front,5,Left,False,17520
15718,SSANGYONG,REXTON,2011,Jeep,True,Diesel,2.7,207306,4.0,Automatic,Front,5,Left,False,17521
22894,KIA,Optima,2015,Sedan,True,Petrol,2.4,109000,4.0,Tiptronic,Front,5,Left,False,17522
13172,HYUNDAI,Sonata,2016,Sedan,True,LPG,2.0,369695,4.0,Automatic,Front,5,Left,False,17523
3450,OPEL,Vectra,1996,Sedan,False,CNG,1.6,1234,4.0,Manual,Front,3,Left,False,17525
68681,TOYOTA,Tacoma TRD Off Road,2013,Pickup,False,LPG,4.0,71000,6.0,Automatic,4x4,5,Left,False,17527
45210,HYUNDAI,Tucson,2016,Jeep,True,Diesel,1.7,60604,4.0,Automatic,Front,5,Left,False,17528
16308,VOLKSWAGEN,Golf,2011,Hatchback,False,Petrol,2.5,105000,5.0,Tiptronic,Front,5,Left,False,17529
4704,HONDA,Edix,2004,Hatchback,False,Petrol,2.0,180000,4.0,Automatic,Front,5,Right,False,17530
627,SUBARU,XV,2015,Jeep,True,Petrol,2.0,113675,4.0,Automatic,4x4,5,Left,False,17531
25889,HYUNDAI,Tucson,2012,Jeep,True,Diesel,2.0,156000,4.0,Automatic,Front,5,Left,False,17533
14113,BMW,528,2009,Sedan,True,Petrol,3.0,283200,6.0,Tiptronic,Rear,5,Left,False,17534
13987,CHEVROLET,Aveo,2012,Hatchback,True,Petrol,1.6,111937,4.0,Automatic,Front,5,Left,False,17536
42337,TOYOTA,Avalon LIMITED,2017,Sedan,True,Hybrid,2.5,57200,4.0,Tiptronic,Front,5,Left,False,17537
14740,MITSUBISHI,Delica 5,2000,Minivan,True,Petrol,3.0,230000,6.0,Automatic,4x4,5,Right,False,17538
8781,MITSUBISHI,Pajero IO,2001,Jeep,False,Petrol,2.0,121000,4.0,Manual,4x4,5,Left,False,17539
10976,HYUNDAI,Veloster,2014,Sedan,True,Petrol,1.6,144000,4.0,Tiptronic,Front,3,Left,False,17540
9095,NISSAN,Altima,2009,Sedan,True,Hybrid,2.5,24800,4.0,Automatic,Front,5,Left,False,17541
13799,HYUNDAI,Sonata,2012,Sedan,False,Petrol,2.4,120000,4.0,Automatic,Front,5,Left,False,17542
9408,TOYOTA,Aqua,2012,Sedan,False,Hybrid,1.5,121000,4.0,Automatic,Front,5,Right,False,17543
10349,FORD,Transit,1996,Microbus,False,Diesel,2.5,335000,4.0,Manual,Rear,3,Left,False,17544
20500,MAZDA,Mazda 3,2016,Sedan,False,Petrol,2.0,120000,4.0,Tiptronic,Front,5,Left,False,17545
21473,HYUNDAI,Tucson,2010,Jeep,True,Diesel,2.0,172000,4.0,Automatic,Front,5,Left,False,17546
21326,SUBARU,Forester,2013,Jeep,False,Petrol,2.5,116800,4.0,Variator,4x4,5,Left,False,17547
9408,TOYOTA,Wish,2005,Minivan,False,Petrol,1.8,230000,4.0,Automatic,Front,5,Right,False,17549
2300,FORD,Transit,2008,Microbus,False,Diesel,2.2,777777,4.0,Manual,Front,3,Left,False,17550
11704,CHEVROLET,Lacetti,2010,Sedan,True,Petrol,1.8,182737,4.0,Automatic,Front,5,Left,False,17551
5802,NISSAN,Altima,2016,Sedan,True,Petrol,2.5,106699,4.0,Automatic,Front,5,Left,False,17552
941,BMW,X5,2015,Jeep,True,Diesel,3.0,196614,6.0,Automatic,4x4,5,Left,False,17553
1019,MERCEDES-BENZ,E 350,2011,Sedan,True,Diesel,3.5,122067,6.0,Automatic,4x4,5,Left,False,17554
59583,LEXUS,RX 450,2014,Jeep,True,Hybrid,3.5,65000,6.0,Tiptronic,4x4,5,Left,False,17555
7840,HYUNDAI,I30,2008,Hatchback,True,Petrol,1.6,136869,4.0,Automatic,Front,5,Left,False,17556
706,HONDA,Insight,2010,Hatchback,True,Hybrid,1.3,189571,4.0,Automatic,Front,5,Left,False,17557
11290,CHEVROLET,Cruze,2014,Sedan,True,Petrol,1.4,126000,8.0,Automatic,Rear,5,Left,True,17558
17876,BMW,X5,2006,Jeep,True,LPG,3.0,160000,6.0,Tiptronic,4x4,5,Left,False,17559
8154,KIA,Sportage,2007,Jeep,True,Diesel,2.0,110000,4.0,Automatic,Front,5,Left,False,17560
8154,HYUNDAI,Sonata,2019,Sedan,True,Hybrid,2.0,17768,4.0,Automatic,Front,5,Left,False,17561
18189,HYUNDAI,H1,2009,Minivan,True,Diesel,2.5,42852,4.0,Automatic,Front,5,Left,False,17562
26657,TOYOTA,Land Cruiser PRADO,2002,Jeep,False,Diesel,3.0,2000,4.0,Manual,4x4,5,Left,True,17563
41977,JEEP,Grand Cherokee,2012,Jeep,True,Diesel,3.0,160291,4.0,Automatic,Front,5,Left,False,17565
9408,HYUNDAI,Sonata,2013,Sedan,True,LPG,2.0,48595,4.0,Automatic,Front,5,Left,False,17567
14426,JAGUAR,Daimler,2016,Sedan,True,Petrol,3.0,46131,6.0,Automatic,4x4,5,Left,False,17568
22580,KIA,Optima,2013,Sedan,True,Petrol,2.0,67000,4.0,Tiptronic,Front,5,Left,True,17569
46251,CHEVROLET,Orlando,2018,Jeep,True,Diesel,1.6,19000,4.0,Automatic,Front,5,Left,False,17570
11290,CHEVROLET,Aveo,2014,Hatchback,True,Petrol,1.4,35830,4.0,Automatic,Front,5,Left,False,17571
549,FORD,Fusion,2013,Sedan,True,Hybrid,2.0,216658,4.0,Automatic,Front,5,Left,False,17572
862,TOYOTA,Camry,2014,Sedan,True,Hybrid,2.5,130478,4.0,Automatic,Front,5,Left,False,17573
706,LEXUS,CT 200h,2011,Hatchback,True,Hybrid,1.8,116869,4.0,Automatic,Front,5,Left,False,17574
19444,HYUNDAI,Elantra,2015,Sedan,False,Petrol,2.0,95000,4.0,Tiptronic,Rear,5,Left,False,17576
15681,HYUNDAI,Sonata,2016,Sedan,True,LPG,2.0,236272,4.0,Automatic,Front,5,Left,False,17578
10349,MERCEDES-BENZ,C 200,2002,Goods wagon,False,Petrol,2.0,22500,4.0,Manual,Rear,5,Left,False,17580
23834,TOYOTA,Camry,2014,Sedan,False,Hybrid,2.5,52800,4.0,Automatic,Front,5,Left,False,17581
47757,JEEP,Cherokee,2015,Jeep,True,Diesel,2.0,171561,4.0,Automatic,Front,5,Left,False,17583
18189,TOYOTA,RAV 4,2008,Jeep,False,Diesel,2.2,225000,4.0,Manual,4x4,5,Left,True,17584
40769,MERCEDES-BENZ,Sprinter,2008,Microbus,False,Diesel,3.0,1000,6.0,Manual,Rear,5,Left,True,17586
23678,MINI,Cooper S,2015,Hatchback,True,Petrol,2.0,20063,4.0,Manual,Front,5,Left,False,17587
7840,HYUNDAI,I30,2008,Hatchback,True,Petrol,1.6,102000,4.0,Automatic,Front,5,Left,False,17588
42102,HYUNDAI,H1,2017,Universal,True,Diesel,2.5,110000,4.0,Automatic,Front,5,Left,False,17589
27463,HYUNDAI,H1,2016,Universal,True,Diesel,2.5,203073,4.0,Automatic,Front,5,Left,False,17590
15677,HYUNDAI,H1,2011,Minivan,True,Diesel,2.5,65455,4.0,Automatic,Front,5,Left,False,17591
28222,HYUNDAI,Santa FE,2013,Jeep,True,Diesel,2.0,60031,4.0,Automatic,Front,5,Left,False,17592
11964,CHEVROLET,Lacetti,2009,Sedan,True,Petrol,1.6,138205,4.0,Automatic,Front,5,Left,False,17594
549,VOLKSWAGEN,Jetta,2016,Sedan,True,Diesel,1.4,112760,4.0,Automatic,Front,5,Left,False,17595
10976,KIA,Picanto,2016,Sedan,False,Petrol,1.2,94000,4.0,Manual,Front,5,Left,False,17597
13956,KIA,SOUL,2015,Jeep,False,Petrol,1.6,85985,4.0,Manual,Front,5,Left,False,17598
13485,BMW,X5,2002,Jeep,True,LPG,3.0,290000,6.0,Tiptronic,4x4,5,Left,False,17599
627,MERCEDES-BENZ,E 300,2017,Sedan,True,Petrol,2.0,32114,4.0,Automatic,Rear,5,Left,False,17600
14426,FORD,Transit,2004,Goods wagon,False,Diesel,2.4,205000,4.0,Manual,Rear,5,Left,True,17601
6586,BMW,X5,2012,Jeep,True,Diesel,3.0,274098,6.0,Automatic,4x4,5,Left,False,17602
7840,TOYOTA,Prius,2008,Hatchback,False,Hybrid,1.5,151230,4.0,Variator,Front,5,Left,False,17603
6523,DAEWOO,Lacetti,2010,Sedan,True,Petrol,1.6,36125,4.0,Automatic,Front,5,Left,False,17604
12287,HYUNDAI,Elantra,2010,Sedan,True,Petrol,1.6,132121,4.0,Automatic,Front,5,Left,False,17605
27911,KIA,Optima,2014,Sedan,True,Hybrid,2.4,21000,6.0,Tiptronic,Front,5,Left,False,17606
21953,MINI,Cooper,2015,Coupe,True,Petrol,1.5,53900,3.0,Tiptronic,Front,3,Left,True,17607
22580,TOYOTA,Highlander,2011,Jeep,True,Petrol,3.5,368064,6.0,Automatic,4x4,5,Left,False,17608
17876,FORD,Escape,2009,Jeep,True,Petrol,3.0,154000,6.0,Automatic,4x4,5,Left,False,17609
20071,VOLKSWAGEN,Jetta,2017,Sedan,False,Petrol,1.4,55000,4.0,Tiptronic,Front,5,Left,True,17610
30734,LEXUS,GX 470,2009,Jeep,True,Petrol,4.7,264339,8.0,Automatic,4x4,5,Left,False,17611
13172,KIA,Optima,2015,Sedan,False,Petrol,2.4,111746,4.0,Automatic,Front,5,Left,False,17612
37006,BMW,528,2012,Sedan,True,Petrol,2.0,196800,4.0,Tiptronic,4x4,5,Left,True,17613
5940,HONDA,FIT,2013,Hatchback,True,Hybrid,1.3,117058,4.0,Automatic,Front,5,Left,False,17614
10349,TOYOTA,Aqua,2012,Hatchback,False,Hybrid,1.5,147000,4.0,Variator,Front,5,Right,False,17615
59586,MERCEDES-BENZ,C 200,2015,Sedan,True,Petrol,2.0,118400,4.0,Tiptronic,4x4,5,Left,True,17617
42651,MERCEDES-BENZ,GLA 250,2017,Jeep,True,Petrol,2.0,44995,4.0,Automatic,4x4,5,Left,False,17618
71817,TOYOTA,RAV 4 SUPER!!!,2016,Jeep,True,Hybrid,2.5,45000,4.0,Tiptronic,4x4,5,Left,False,17619
18384,HYUNDAI,Elantra,2012,Sedan,True,Petrol,1.6,115444,4.0,Automatic,Front,5,Left,False,17620
2509,AUDI,A7,2013,Hatchback,True,Petrol,3.0,158091,6.0,Automatic,4x4,5,Left,False,17621
17500,VOLKSWAGEN,Phaeton,2008,Sedan,True,Diesel,3.0,244000,6.0,Tiptronic,4x4,5,Left,False,17622
26657,TOYOTA,Camry,2016,Sedan,True,Petrol,2.5,51202,4.0,Automatic,Front,5,Left,False,17624
17249,TOYOTA,Aqua,2013,Sedan,True,Hybrid,1.5,78300,4.0,Automatic,Front,5,Right,False,17625
13172,OPEL,Zafira,2005,Minivan,False,Petrol,2.2,11111,4.0,Automatic,Front,5,Left,False,17626
3500,VOLKSWAGEN,Golf 3,1996,Hatchback,False,CNG,1.6,200000,4.0,Manual,Front,5,Left,False,17627
11604,HYUNDAI,Sonata,2014,Sedan,True,LPG,2.0,432435,4.0,Automatic,Front,5,Left,False,17628
15681,VOLKSWAGEN,CC,2009,Sedan,True,Petrol,2.0,194000,5.0,Tiptronic,Front,5,Left,True,17629
2430,TOYOTA,Camry,2011,Sedan,True,Petrol,2.5,121952,4.0,Automatic,Front,5,Left,False,17630
862,HYUNDAI,Sonata,2017,Sedan,True,Hybrid,2.0,138459,4.0,Automatic,Front,5,Left,False,17631
5959,MITSUBISHI,Pajero Mini 2010,2010,Jeep,False,Petrol,0.7,160000,4.0,Manual,4x4,3,Right,True,17632
15681,CHEVROLET,Impala,1973,Limousine,True,Petrol,5.7,100000,8.0,Automatic,Rear,5,Left,False,17634
15994,MERCEDES-BENZ,E 350,2011,Coupe,True,Diesel,3.5,170429,6.0,Automatic,Rear,3,Left,False,17635
16308,KIA,Optima,2012,Sedan,False,Petrol,2.4,120000,6.0,Tiptronic,Front,5,Left,False,17636
15681,TOYOTA,Prius,2012,Hatchback,False,Hybrid,1.8,115000,4.0,Variator,Front,5,Left,False,17637
35570,HYUNDAI,Santa FE,2014,Jeep,True,Diesel,2.0,168637,4.0,Automatic,Front,5,Left,False,17638
16308,HONDA,FIT,2014,Hatchback,False,Hybrid,1.5,138000,4.0,Automatic,Front,5,Right,False,17640
15053,HYUNDAI,Sonata,2015,Sedan,True,LPG,2.0,318677,4.0,Automatic,Front,5,Left,False,17641
48610,LEXUS,IS 250,2014,Sedan,True,Petrol,2.5,96000,6.0,Tiptronic,Rear,5,Left,False,17643
22567,CHEVROLET,Malibu,2013,Sedan,True,Petrol,2.0,201612,4.0,Automatic,Front,5,Left,False,17644
18503,HYUNDAI,Elantra,2016,Sedan,True,LPG,1.6,31006,4.0,Automatic,Front,5,Left,False,17645
18189,HYUNDAI,Sonata Hybrid,2013,Sedan,False,Hybrid,2.4,214400,4.0,Tiptronic,Front,5,Left,False,17646
9095,MITSUBISHI,Airtrek,2003,Jeep,False,Petrol,2.0,18000,4.0,Automatic,4x4,5,Right,False,17648
15681,CHEVROLET,Cruze LT RS,2015,Sedan,True,Petrol,1.4,138000,4.0,Tiptronic,Front,5,Left,True,17649
16308,MERCEDES-BENZ,E 320,2004,Sedan,True,CNG,3.2,210915,6.0,Tiptronic,Rear,5,Left,True,17650
3136,NISSAN,Frontier,2016,Sedan,True,Petrol,4.0,105427,6.0,Automatic,Front,5,Left,False,17652
11917,HONDA,Civic,2007,Sedan,False,LPG,1.8,149000,4.0,Automatic,Front,5,Right,False,17654
21012,FORD,Focus,2017,Hatchback,False,Petrol,2.0,75200,4.0,Tiptronic,Front,5,Left,False,17656
20344,HYUNDAI,Sonata,2016,Sedan,True,Petrol,2.0,44608,4.0,Automatic,Front,5,Left,False,17657
23521,FORD,Fusion,2012,Sedan,True,Petrol,2.0,102400,4.0,Automatic,Front,5,Left,True,17658
39201,LEXUS,GX 460,2010,Jeep,True,Petrol,4.6,155821,8.0,Automatic,4x4,5,Left,False,17659
3450,MERCEDES-BENZ,E 350,2009,Sedan,True,Diesel,3.5,109139,6.0,Automatic,Rear,5,Left,False,17660
9879,MERCEDES-BENZ,E 350,2011,Sedan,True,Diesel,3.0,273186,6.0,Automatic,Rear,5,Left,False,17661
23521,MERCEDES-BENZ,C 250,2014,Sedan,True,Petrol,1.8,64270,4.0,Automatic,Rear,5,Left,False,17662
18817,TOYOTA,Camry,2012,Sedan,False,Petrol,2.5,83200,4.0,Tiptronic,Front,5,Left,False,17664
941,TOYOTA,Prius,2009,Sedan,True,Hybrid,1.5,433658,4.0,Automatic,Front,5,Left,False,17665
109764,TOYOTA,Land Cruiser Prado,2018,Jeep,False,Diesel,3.0,27000,6.0,Automatic,4x4,5,Left,True,17666
31361,TOYOTA,Prius,2017,Sedan,False,Hybrid,1.8,80000,4.0,Automatic,Front,5,Left,False,17667
25719,CHEVROLET,Malibu,2015,Sedan,True,Petrol,2.0,108027,4.0,Automatic,Front,5,Left,False,17668
7840,DAIHATSU,Terios,2001,Jeep,False,CNG,1.3,145000,4.0,Manual,4x4,5,Right,False,17669
5488,TOYOTA,Camry,2014,Sedan,True,Hybrid,2.5,109798,4.0,Automatic,Front,5,Left,False,17671
17249,HYUNDAI,Sonata,2012,Sedan,True,Petrol,2.0,110000,4.0,Tiptronic,Front,5,Left,True,17672
11290,MITSUBISHI,Pajero,1995,Jeep,False,Diesel,2.8,151000,4.0,Automatic,4x4,3,Left,True,17673
10820,OPEL,Zafira,2006,Minivan,False,CNG,1.6,170000,4.0,Manual,Front,5,Left,False,17674
37301,TOYOTA,Aqua,2015,Hatchback,True,Petrol,1.5,16033,4.0,Automatic,Front,5,Left,False,17675
5237,SSANGYONG,REXTON,2007,Jeep,True,Diesel,2.7,75813,4.0,Automatic,Front,5,Left,False,17676
17876,BMW,528,2009,Sedan,True,Petrol,3.0,255478,6.0,Tiptronic,Rear,5,Left,False,17678
38229,HYUNDAI,H1,2016,Minivan,True,Diesel,2.5,92078,4.0,Automatic,Front,5,Left,False,17679
5331,FORD,Fiesta,2017,Hatchback,True,Petrol,1.6,61803,4.0,Automatic,Front,5,Left,False,17680
38574,HYUNDAI,H1,2015,Universal,True,LPG,2.5,132320,4.0,Automatic,Front,5,Left,False,17683
50018,HYUNDAI,Sonata,2017,Sedan,True,Petrol,2.0,54930,4.0,Automatic,Front,5,Left,False,17684
15500,TOYOTA,Prius V,2013,Universal,False,Hybrid,1.8,303538,4.0,Automatic,Front,5,Left,False,17685
23129,HYUNDAI,H1,2013,Universal,True,Diesel,2.5,197441,4.0,Automatic,Front,5,Left,False,17686
14113,BMW,X5,2001,Jeep,True,Petrol,4.4,115000,8.0,Tiptronic,4x4,5,Left,False,17688
17300,TOYOTA,Prius,2010,Hatchback,True,Hybrid,1.8,159665,4.0,Automatic,Front,5,Left,False,17689
38888,AUDI,A6 C7,2012,Sedan,True,Petrol,3.0,154000,6.0,Tiptronic,4x4,5,Left,True,17690
44533,FORD,Mustang,2015,Coupe,True,Petrol,2.3,48000,4.0,Tiptronic,Rear,3,Left,True,17691
19757,TOYOTA,Camry,2011,Sedan,True,Hybrid,2.4,115739,4.0,Automatic,Front,5,Left,False,17692
31047,BMW,X5,2012,Jeep,True,Diesel,3.0,70994,6.0,Automatic,4x4,5,Left,False,17693
9095,MITSUBISHI,Pajero IO,2000,Jeep,False,Petrol,2.0,170000,4.0,Automatic,4x4,5,Right,False,17694
37000,HYUNDAI,Tucson,2016,Jeep,True,Diesel,1.7,51053,4.0,Automatic,Front,5,Left,False,17695
19444,TOYOTA,Camry,2016,Sedan,True,Petrol,2.5,61000,4.0,Tiptronic,Front,5,Left,False,17696
8674,CHEVROLET,Spark,2014,Hatchback,True,LPG,1.0,198000,4.0,Automatic,Front,5,Left,False,17697
44542,HYUNDAI,H1,2017,Universal,True,Diesel,2.5,100856,4.0,Automatic,Front,5,Left,False,17698
20855,KIA,Optima,2016,Sedan,True,Petrol,2.0,31102,4.0,Automatic,Front,5,Left,False,17700
16935,HYUNDAI,Sonata,2017,Sedan,True,LPG,2.0,227911,4.0,Automatic,Front,5,Left,False,17701
9565,HYUNDAI,I30,2009,Hatchback,True,Petrol,1.6,56577,4.0,Automatic,Front,5,Left,False,17702
18189,TOYOTA,Prius,2012,Hatchback,False,Hybrid,1.8,97000,4.0,Variator,Front,5,Left,False,17703
9396,TOYOTA,Aqua,2015,Hatchback,True,Hybrid,1.5,160841,4.0,Automatic,Front,5,Left,False,17704
16308,TOYOTA,Prius,2010,Hatchback,True,Hybrid,1.8,130000,4.0,Variator,Front,5,Left,False,17705
627,MERCEDES-BENZ,E 350,2012,Sedan,True,Diesel,3.5,318285,6.0,Automatic,4x4,5,Left,False,17706
37633,BMW,X5,2011,Jeep,True,Diesel,3.0,223000,6.0,Tiptronic,4x4,5,Left,False,17707
10192,OPEL,Astra A.H,2005,Goods wagon,False,Diesel,1.7,290000,4.0,Manual,Front,5,Left,True,17708
12544,VAZ,2121 (Niva),2005,Jeep,True,Petrol,1.7,150000,4.0,Manual,4x4,3,Left,False,17709
32340,HYUNDAI,Santa FE,2012,Jeep,True,Diesel,2.0,138013,4.0,Automatic,Front,5,Left,False,17711
549,TOYOTA,Highlander,2008,Jeep,True,Hybrid,3.3,269013,6.0,Automatic,4x4,5,Left,False,17712
17562,TOYOTA,Prius,2010,Hatchback,True,Petrol,1.8,136000,4.0,Variator,Front,5,Left,False,17713
12231,TOYOTA,Prius,2007,Sedan,False,Hybrid,1.5,156000,4.0,Variator,Front,5,Left,False,17715
14000,SUZUKI,HUSTLER,2014,Hatchback,False,Petrol,0.7,160000,3.0,Automatic,Front,5,Right,False,17716
16621,TOYOTA,Prius C,2012,Universal,False,Hybrid,1.5,104643,4.0,Automatic,Front,5,Left,False,17717
24283,CHEVROLET,Malibu,2016,Sedan,True,Petrol,2.4,155763,4.0,Automatic,Front,5,Left,False,17718
22000,BMW,528,2013,Sedan,True,Petrol,2.0,110909,4.0,Automatic,4x4,5,Left,True,17719
28909,HYUNDAI,Elantra,2017,Sedan,True,LPG,1.6,37029,4.0,Automatic,Front,5,Left,False,17720
40769,LEXUS,ES 300,2013,Sedan,True,Hybrid,2.5,8700,12.0,Tiptronic,Front,5,Left,False,17722
